category,file,codec,codec_profile,resolution,width,height,bitrate_mbps,nominal_fps,average_fps,pixel_format,possible_vfr,status,warning_count,trouble_score,severity,most_troubling,trouble_reason
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep9.mp4,h264,High,1280x720,1280,720,0.58,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman Ep4.mp4,h264,High,1280x720,1280,720,0.57,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman Ep6.mp4,h264,High,1284x720,1284,720,0.65,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman Ep7.mp4,h264,High,1284x720,1284,720,0.57,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman Ep9.mp4,h264,High,1280x720,1280,720,0.6,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep1.mp4,h264,High,1280x720,1280,720,0.54,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep6.mp4,h264,High,1280x720,1280,720,0.55,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep3.mp4,h264,High,1280x720,1280,720,0.57,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep4.mp4,h264,High,1280x720,1280,720,0.48,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S3 Ep3.mp4,h264,Main,1920x1080,1920,1080,1.84,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep5.mp4,h264,High,1280x720,1280,720,0.52,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep10.mp4,h264,High,1280x720,1280,720,0.82,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep8.mp4,h264,High,1280x720,1280,720,0.54,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep2.mp4,h264,High,1280x720,1280,720,0.5,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S2 Ep7.mp4,h264,High,1280x720,1280,720,0.55,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S3 Ep1.mp4,h264,Main,1920x1080,1920,1080,1.86,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/My Adventures with Superman/My Adventures with Superman S3 Ep2.mp4,h264,Main,1920x1080,1920,1080,1.86,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 5.mp4,h264,Main,1920x1080,1920,1080,3.37,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 6.mp4,h264,Main,1920x1080,1920,1080,2.19,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 4.mp4,h264,Main,1920x1080,1920,1080,3.81,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 2.mp4,h264,Main,1920x1080,1920,1080,4.76,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 3.mp4,h264,Main,1920x1080,1920,1080,3.04,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 1.mp4,h264,Main,1920x1080,1920,1080,4.04,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 7.mp4,h264,Main,1920x1080,1920,1080,3.12,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 8.mp4,h264,Main,1920x1080,1920,1080,3.25,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 9.mp4,h264,Main,1920x1080,1920,1080,3.84,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Among Us/Among Us 10.mp4,h264,Main,1920x1080,1920,1080,4.16,24.0,24.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 1.mp4,h264,High,852x480,852,480,0.4,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 2.mp4,h264,Main,852x480,852,480,1.11,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 3.mp4,h264,High,852x480,852,480,0.4,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 4.mp4,h264,High,852x480,852,480,0.39,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 5.mp4,h264,High,852x480,852,480,0.41,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 6.mp4,h264,Main,852x480,852,480,1.07,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 7.mp4,h264,High,852x480,852,480,0.42,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 8.mp4,h264,High,852x480,852,480,0.43,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 9.mp4,h264,High,852x480,852,480,0.44,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 10.mp4,h264,High,852x480,852,480,0.45,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 11.mp4,h264,Main,852x480,852,480,1.24,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 12.mp4,h264,High,852x480,852,480,0.43,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 13.mp4,h264,High,852x480,852,480,0.42,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 14.mp4,h264,Main,852x480,852,480,1.14,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 15.mp4,h264,Main,852x480,852,480,1.24,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 16.mp4,h264,High,852x480,852,480,0.46,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 17.mp4,h264,Main,852x480,852,480,1.13,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 18.mp4,h264,Main,852x480,852,480,1.1,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 19.mp4,h264,High,852x480,852,480,0.42,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 20.mp4,h264,High,852x480,852,480,0.42,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 21.mp4,h264,Main,852x480,852,480,1.15,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 22.mp4,h264,Main,852x480,852,480,1.11,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 23.mp4,h264,Main,852x480,852,480,1.06,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 24.mp4,h264,Main,852x480,852,480,1.11,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 25 fav.mp4,h264,Main,852x480,852,480,1.19,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 26.mp4,h264,High,852x480,852,480,0.47,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 28.mp4,h264,Main,852x480,852,480,1.15,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 27 fav.mp4,h264,Main,852x480,852,480,1.19,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 30 fav.mp4,h264,Main,852x480,852,480,1.18,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 29.mp4,h264,High,852x480,852,480,0.47,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 31.mp4,h264,Main,852x480,852,480,1.09,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 32.mp4,h264,High,852x480,852,480,0.44,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 33.mp4,h264,Main,852x480,852,480,1.08,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 34.mp4,h264,Main,852x480,852,480,1.08,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 35.mp4,h264,High,852x480,852,480,0.41,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 36.mp4,h264,Main,852x480,852,480,1.16,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 37.mp4,h264,Main,852x480,852,480,1.15,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 38.mp4,h264,Main,852x480,852,480,1.15,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 39.mp4,h264,High,852x480,852,480,0.48,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 40.mp4,h264,Main,852x480,852,480,1.09,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 41.mp4,h264,High,852x480,852,480,0.42,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 42.mp4,h264,High,852x480,852,480,0.45,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 43.mp4,h264,High,852x480,852,480,0.42,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 44.mp4,h264,Main,852x480,852,480,1.21,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 45.mp4,h264,High,852x480,852,480,0.48,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon Ep 46.mp4,h264,High,852x480,852,480,0.48,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon R Ep 47.mp4,h264,Main,1280x720,1280,720,1.96,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon R Ep 48.mp4,h264,Main,960x720,960,720,1.98,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon R Ep 49.mp4,h264,Main,640x480,640,480,1.0,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon R Ep 50.mp4,h264,Main,640x480,640,480,1.05,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Sailor Moon/Sailor Moon R Ep 51.mp4,h264,Main,640x480,640,480,1.09,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep1.mp4,h264,High,640x480,640,480,0.38,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep10.mp4,h264,High,852x480,852,480,0.54,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep11.mp4,h264,High,852x480,852,480,0.54,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep2.mp4,h264,High,640x480,640,480,0.44,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep3.mp4,h264,High,640x480,640,480,0.41,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep4.mp4,h264,High,640x480,640,480,0.41,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep5.mp4,h264,High,640x480,640,480,0.43,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep6.mp4,h264,High,852x480,852,480,0.56,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep7.mp4,h264,High,852x480,852,480,0.59,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep8.mp4,h264,High,852x480,852,480,0.62,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep9.mp4,h264,High,852x480,852,480,0.63,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep12.mp4,h264,High,1280x720,1280,720,0.95,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep13.mp4,h264,High,1280x720,1280,720,0.83,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep14.mp4,h264,High,1280x720,1280,720,0.75,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep15.mp4,h264,High,1280x720,1280,720,0.94,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep16.mp4,h264,High,1280x720,1280,720,1.06,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep17.mp4,h264,High,1280x720,1280,720,1.05,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep18.mp4,h264,High,1280x720,1280,720,0.91,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep19.mp4,h264,High,1280x720,1280,720,0.85,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep20.mp4,h264,High,1280x720,1280,720,0.88,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep21.mp4,h264,High,1280x720,1280,720,0.94,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep22.mp4,h264,High,1280x720,1280,720,0.76,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep23.mp4,h264,High,1280x720,1280,720,0.8,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep24.mp4,h264,High,1280x720,1280,720,0.84,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep25.mp4,h264,High,1280x720,1280,720,0.77,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Ep26.mp4,h264,High,1280x720,1280,720,0.75,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep1.mp4,h264,High,1280x720,1280,720,0.83,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep2.mp4,h264,High,1280x720,1280,720,1.03,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep3.mp4,h264,High,1280x720,1280,720,0.63,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep4.mp4,h264,High,1280x720,1280,720,0.61,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep5.mp4,h264,High,1280x720,1280,720,0.71,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep7.mp4,h264,High,1280x720,1280,720,0.64,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep6.mp4,h264,High,1280x720,1280,720,0.68,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep9.mp4,h264,High,1280x720,1280,720,0.79,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep8.mp4,h264,High,1280x720,1280,720,0.66,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep11.mp4,h264,High,1280x720,1280,720,0.87,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep12.mp4,h264,High,1280x720,1280,720,0.67,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep10.mp4,h264,High,1280x720,1280,720,0.86,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Justice League/Justice League Season 2 Ep14.mp4,h264,High,1280x720,1280,720,0.69,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
